side,id,golpe_real,golpe_prob,verdict,classe_binaria,tipo,urgencia,pede_pix,latency_ms,tokens_in,tokens_out,cost_usd,model,recv_s
rust,739,0,0.24,ok,TN,cobranca_legitima,0.61,0.04,358.5409,608,151,2.5536000000000004e-05,jev-1.13.0,34.402566
rust,740,0,0.04,ok,TN,outro,0.09,0.01,298.1411,612,147,2.5704000000000003e-05,jev-1.13.0,34.351087
rust,741,0,0.25,ok,TN,cobranca_legitima,0.7,0.04,321.60630000000003,605,151,2.5410000000000002e-05,jev-1.13.0,34.374907
rust,742,0,0.08,ok,TN,outro,0.15,0.01,324.7061,610,147,2.5620000000000002e-05,jev-1.13.0,34.492135
rust,743,0,0.14,ok,TN,outro,0.72,0.01,306.0766,610,147,2.5620000000000002e-05,jev-1.13.0,34.484859
rust,744,0,0.02,ok,TN,pessoal,0.0,0.0,326.5164,598,148,2.5116000000000005e-05,jev-1.13.0,34.519791
rust,745,1,0.98,golpe,TP,falsa_central,2.0,0.99,359.9584,648,150,2.7216000000000005e-05,jev-1.13.0,34.609264
rust,746,0,0.05,ok,TN,outro,0.1,0.01,323.1041,612,147,2.5704000000000003e-05,jev-1.13.0,34.627681
rust,747,0,0.4,ok,TN,pessoal,0.25,0.93,325.57770000000005,629,148,2.6418000000000004e-05,jev-1.13.0,34.677119
rust,748,0,0.08,ok,TN,outro,0.13,0.01,314.6589,610,147,2.5620000000000002e-05,jev-1.13.0,34.690163
rust,749,0,0.12,ok,TN,cobranca_legitima,0.02,0.01,296.7504,610,151,2.5620000000000002e-05,jev-1.13.0,34.699978
rust,750,0,0.01,ok,TN,pessoal,0.17,0.01,386.4073,610,148,2.5620000000000002e-05,jev-1.13.0,34.871561
rust,751,0,0.26,ok,TN,cobranca_legitima,0.66,0.04,410.90880000000004,607,151,2.5494000000000004e-05,jev-1.13.0,34.903505
rust,752,0,0.1,ok,TN,cobranca_legitima,0.03,0.01,306.0063,611,151,2.5662000000000003e-05,jev-1.13.0,34.826154
rust,753,0,0.08,ok,TN,pessoal,0.0,0.01,363.516,603,148,2.5326000000000005e-05,jev-1.13.0,34.972653
rust,754,0,0.41,revisar,TN,cobranca_legitima,0.97,0.91,365.0434,622,151,2.6124000000000003e-05,jev-1.13.0,34.992527
rust,755,0,0.01,ok,TN,pessoal,0.01,0.0,341.7787,597,148,2.5074000000000004e-05,jev-1.13.0,35.031564
rust,756,0,0.04,ok,TN,outro,0.12,0.01,320.12960000000004,612,147,2.5704000000000003e-05,jev-1.13.0,34.99685
rust,757,0,0.08,ok,TN,outro,0.12,0.01,342.90860000000004,610,147,2.5620000000000002e-05,jev-1.13.0,35.042309
rust,758,0,0.09,ok,TN,pessoal,0.0,0.01,298.7613,602,148,2.5284000000000004e-05,jev-1.13.0,35.170334
rust,759,0,0.31,ok,TN,pessoal,0.26,0.94,323.2083,627,148,2.6334000000000002e-05,jev-1.13.0,35.226597
rust,760,0,0.22,ok,TN,outro,0.96,0.03,310.1756,599,147,2.5158000000000002e-05,jev-1.13.0,35.283074
rust,761,0,0.01,ok,TN,pessoal,0.02,0.01,313.13079999999997,601,148,2.5242000000000003e-05,jev-1.13.0,35.30589
rust,762,0,0.02,ok,TN,pessoal,0.28,0.04,280.62350000000004,614,148,2.5788000000000004e-05,jev-1.13.0,35.10649
rust,763,1,0.98,golpe,TP,troca_numero,1.67,0.99,307.8042,639,150,2.6838000000000003e-05,jev-1.13.0,35.339618
rust,764,0,0.41,revisar,TN,cobranca_legitima,0.99,0.87,289.41610000000003,622,151,2.6124000000000003e-05,jev-1.13.0,35.331834
rust,765,0,0.06,ok,TN,outro,0.9,0.01,317.1184,605,147,2.5410000000000002e-05,jev-1.13.0,35.314032
rust,766,0,0.02,ok,TN,pessoal,0.01,0.0,346.1956,597,148,2.5074000000000004e-05,jev-1.13.0,35.517577
rust,767,1,0.96,golpe,TP,troca_numero,1.16,0.99,308.40590000000003,636,150,2.6712000000000004e-05,jev-1.13.0,35.415225
rust,768,0,0.18,ok,TN,cobranca_legitima,0.09,0.01,306.89230000000003,605,151,2.5410000000000002e-05,jev-1.13.0,35.534714
rust,769,0,0.01,ok,TN,pessoal,0.16,0.01,316.2161,610,148,2.5620000000000002e-05,jev-1.13.0,35.599985
rust,770,0,0.15,ok,TN,cobranca_legitima,0.02,0.01,319.00469999999996,615,151,2.5830000000000002e-05,jev-1.13.0,35.625193
rust,771,0,0.08,ok,TN,pessoal,0.0,0.01,394.8041,600,148,2.5200000000000003e-05,jev-1.13.0,35.708947
rust,772,1,0.89,golpe,TP,boleto_falso,1.56,0.98,425.3795,634,149,2.6628000000000003e-05,jev-1.13.0,35.764812
rust,773,0,0.08,ok,TN,pessoal,0.0,0.01,286.0912,600,148,2.5200000000000003e-05,jev-1.13.0,35.618477
rust,774,0,0.16,ok,TN,cobranca_legitima,0.01,0.01,370.2457,601,151,2.5242000000000003e-05,jev-1.13.0,35.88685
rust,775,0,0.02,ok,TN,pessoal,0.0,0.0,322.1734,598,148,2.5116000000000005e-05,jev-1.13.0,35.737141
rust,776,0,0.04,ok,TN,pessoal,0.0,0.12,349.4254,613,148,2.5746000000000004e-05,jev-1.13.0,35.883243
rust,777,1,0.97,golpe,TP,boleto_falso,1.83,0.98,342.6216,641,149,2.6922000000000004e-05,jev-1.13.0,35.941807
rust,778,0,0.37,ok,TN,cobranca_legitima,0.98,0.89,312.60900000000004,622,151,2.6124000000000003e-05,jev-1.13.0,35.930802
rust,779,0,0.07,ok,TN,outro,0.88,0.01,346.6549,605,147,2.5410000000000002e-05,jev-1.13.0,35.971665
rust,780,0,0.17,ok,TN,cobranca_legitima,0.01,0.01,294.6336,598,151,2.5116000000000005e-05,jev-1.13.0,36.003997
rust,781,0,0.02,ok,TN,pessoal,0.5,0.01,352.7122,603,148,2.5326000000000005e-05,jev-1.13.0,36.090176
rust,782,0,0.04,ok,TN,pessoal,0.0,0.11,309.2593,613,148,2.5746000000000004e-05,jev-1.13.0,36.074316
rust,783,0,0.02,ok,TN,pessoal,0.44,0.01,321.0428,603,148,2.5326000000000005e-05,jev-1.13.0,36.20473
rust,784,0,0.13,ok,TN,outro,0.68,0.01,325.8058,610,147,2.5620000000000002e-05,jev-1.13.0,36.213209
rust,785,0,0.14,ok,TN,cobranca_legitima,0.09,0.01,297.6417,606,151,2.5452000000000003e-05,jev-1.13.0,36.228675
rust,786,0,0.02,ok,TN,pessoal,0.23,0.03,310.6944,613,148,2.5746000000000004e-05,jev-1.13.0,36.253215
rust,787,0,0.12,ok,TN,outro,0.73,0.01,363.0081,609,147,2.5578000000000005e-05,jev-1.13.0,36.334594
rust,788,0,0.07,ok,TN,outro,0.9,0.01,311.8827,605,147,2.5410000000000002e-05,jev-1.13.0,36.315913
rust,789,0,0.01,ok,TN,pessoal,0.03,0.01,357.1296,601,148,2.5242000000000003e-05,jev-1.13.0,36.43151
rust,790,0,0.05,ok,TN,outro,0.11,0.01,319.357,612,147,2.5704000000000003e-05,jev-1.13.0,36.409464
rust,791,0,0.08,ok,TN,outro,0.12,0.01,311.5136,610,147,2.5620000000000002e-05,jev-1.13.0,36.516004
rust,792,0,0.02,ok,TN,pessoal,0.5,0.01,390.91949999999997,603,148,2.5326000000000005e-05,jev-1.13.0,36.603952
rust,793,0,0.11,ok,TN,cobranca_legitima,0.04,0.01,314.8087,611,151,2.5662000000000003e-05,jev-1.13.0,36.543503
rust,794,0,0.22,ok,TN,outro,1.0,0.02,300.6225,601,147,2.5242000000000003e-05,jev-1.13.0,36.553529
rust,795,0,0.19,ok,TN,outro,1.01,0.03,367.6625,601,147,2.5242000000000003e-05,jev-1.13.0,36.683583
rust,796,0,0.2,ok,TN,cobranca_legitima,0.04,0.92,343.1406,627,151,2.6334000000000002e-05,jev-1.13.0,36.678126
rust,797,0,0.33,ok,TN,pessoal,0.34,0.95,334.535,628,148,2.6376000000000003e-05,jev-1.13.0,36.744203
rust,798,0,0.03,ok,TN,pessoal,0.26,0.03,323.0965,614,148,2.5788000000000004e-05,jev-1.13.0,36.754629
rust,799,0,0.17,ok,TN,cobranca_legitima,0.01,0.01,407.14489999999995,601,151,2.5242000000000003e-05,jev-1.13.0,36.92322
rust,800,0,0.03,ok,TN,pessoal,0.25,0.04,367.7175,614,148,2.5788000000000004e-05,jev-1.13.0,36.911348
rust,801,1,0.96,golpe,TP,boleto_falso,1.79,0.98,303.1504,642,149,2.6964000000000005e-05,jev-1.13.0,36.857111
rust,802,0,0.16,ok,TN,cobranca_legitima,0.01,0.01,331.1418,601,151,2.5242000000000003e-05,jev-1.13.0,36.935049
rust,803,0,0.01,ok,TN,pessoal,0.03,0.01,322.52570000000003,601,148,2.5242000000000003e-05,jev-1.13.0,37.00075
rust,804,0,0.36,ok,TN,cobranca_legitima,1.01,0.85,303.8226,624,151,2.6208000000000004e-05,jev-1.13.0,37.048157
rust,805,0,0.08,ok,TN,pessoal,0.0,0.01,346.8904,602,148,2.5284000000000004e-05,jev-1.13.0,37.101376
rust,806,0,0.18,ok,TN,cobranca_legitima,0.01,0.01,413.57779999999997,603,151,2.5326000000000005e-05,jev-1.13.0,37.097104
rust,807,0,0.26,ok,TN,cobranca_legitima,0.57,0.03,331.94390000000004,608,151,2.5536000000000004e-05,jev-1.13.0,37.243366
rust,808,0,0.17,ok,TN,outro,1.01,0.02,392.4307,603,147,2.5326000000000005e-05,jev-1.13.0,37.249112
rust,809,0,0.18,ok,TN,cobranca_legitima,0.01,0.01,321.85609999999997,598,151,2.5116000000000005e-05,jev-1.13.0,37.244987
rust,810,0,0.08,ok,TN,pessoal,0.0,0.01,346.9388,600,148,2.5200000000000003e-05,jev-1.13.0,37.282096
rust,811,0,0.03,ok,TN,pessoal,0.0,0.02,324.6535,607,148,2.5494000000000004e-05,jev-1.13.0,37.325224
rust,812,0,0.01,ok,TN,pessoal,0.0,0.0,326.562,597,148,2.5074000000000004e-05,jev-1.13.0,37.374677
rust,813,0,0.02,ok,TN,pessoal,0.57,0.01,371.50300000000004,604,148,2.5368000000000002e-05,jev-1.13.0,37.468932
rust,814,0,0.09,ok,TN,outro,0.17,0.01,337.40500000000003,610,147,2.5620000000000002e-05,jev-1.13.0,37.439143
rust,815,0,0.19,ok,TN,cobranca_legitima,0.04,0.92,358.22389999999996,628,151,2.6376000000000003e-05,jev-1.13.0,37.601658
rust,816,0,0.01,ok,TN,pessoal,0.03,0.01,357.4217,601,148,2.5242000000000003e-05,jev-1.13.0,37.602606
rust,817,0,0.08,ok,TN,pessoal,0.0,0.01,320.2756,600,148,2.5200000000000003e-05,jev-1.13.0,37.569752
rust,818,0,0.13,ok,TN,outro,0.75,0.01,372.1857,610,147,2.5620000000000002e-05,jev-1.13.0,37.654512
rust,819,0,0.23,ok,TN,cobranca_legitima,0.79,0.04,405.6377,607,151,2.5494000000000004e-05,jev-1.13.0,37.731007
rust,820,0,0.02,ok,TN,pessoal,0.0,0.0,335.1207,599,148,2.5158000000000002e-05,jev-1.13.0,37.709953
rust,821,0,0.02,ok,TN,pessoal,0.47,0.01,345.2268,603,148,2.5326000000000005e-05,jev-1.13.0,37.784261
rust,822,0,0.14,ok,TN,cobranca_legitima,0.07,0.01,370.10749999999996,608,151,2.5536000000000004e-05,jev-1.13.0,37.838983
rust,823,0,0.01,ok,TN,pessoal,0.17,0.01,295.16360000000003,609,148,2.5578000000000005e-05,jev-1.13.0,37.864724
rust,824,1,0.99,golpe,TP,premio,1.21,0.98,364.63050000000004,651,147,2.7342000000000004e-05,jev-1.13.0,37.966258
rust,825,0,0.4,ok,TN,cobranca_legitima,1.01,0.86,348.6154,621,151,2.6082000000000002e-05,jev-1.13.0,37.951255
rust,826,0,0.26,ok,TN,pessoal,0.43,0.95,328.3921,624,148,2.6208000000000004e-05,jev-1.13.0,37.982818
rust,827,0,0.02,ok,TN,pessoal,0.21,0.03,358.6416,613,148,2.5746000000000004e-05,jev-1.13.0,38.068548
rust,828,0,0.14,ok,TN,outro,0.68,0.01,348.0514,610,147,2.5620000000000002e-05,jev-1.13.0,38.079221
rust,829,0,0.02,ok,TN,pessoal,0.01,0.0,356.51709999999997,600,148,2.5200000000000003e-05,jev-1.13.0,38.140884
rust,830,0,0.14,ok,TN,outro,0.71,0.01,333.3947,610,147,2.5620000000000002e-05,jev-1.13.0,38.172259
rust,831,0,0.19,ok,TN,cobranca_legitima,0.04,0.84,342.1942,631,151,2.6502000000000005e-05,jev-1.13.0,38.207032
rust,832,0,0.25,ok,TN,cobranca_legitima,0.75,0.04,366.8961,605,151,2.5410000000000002e-05,jev-1.13.0,38.318148
rust,833,0,0.17,ok,TN,cobranca_legitima,0.06,0.86,334.2109,631,151,2.6502000000000005e-05,jev-1.13.0,38.300457
rust,834,0,0.24,ok,TN,cobranca_legitima,0.66,0.04,326.3716,608,151,2.5536000000000004e-05,jev-1.13.0,38.3093
rust,835,0,0.03,ok,TN,pessoal,0.0,0.02,354.5039,607,148,2.5494000000000004e-05,jev-1.13.0,38.423436
rust,836,0,0.25,ok,TN,outro,0.97,0.03,303.5539,597,147,2.5074000000000004e-05,jev-1.13.0,38.382826
rust,837,0,0.17,ok,TN,cobranca_legitima,0.02,0.01,353.4261,609,151,2.5578000000000005e-05,jev-1.13.0,38.495358
rust,838,0,0.01,ok,TN,pessoal,0.03,0.01,345.0613,601,148,2.5242000000000003e-05,jev-1.13.0,38.518439
rust,839,0,0.02,ok,TN,pessoal,0.45,0.01,358.1399,603,148,2.5326000000000005e-05,jev-1.13.0,38.566174
rust,840,0,0.1,ok,TN,cobranca_legitima,0.02,0.01,321.6839,613,151,2.5746000000000004e-05,jev-1.13.0,38.623016
rust,841,0,0.03,ok,TN,pessoal,0.0,0.02,375.9153,608,148,2.5536000000000004e-05,jev-1.13.0,38.694669
rust,842,0,0.25,ok,TN,cobranca_legitima,0.01,0.02,432.5075,601,151,2.5242000000000003e-05,jev-1.13.0,38.741924
rust,843,0,0.01,ok,TN,pessoal,0.03,0.01,326.166,601,148,2.5242000000000003e-05,jev-1.13.0,38.709398
rust,844,0,0.17,ok,TN,cobranca_legitima,0.08,0.01,386.6583,605,151,2.5410000000000002e-05,jev-1.13.0,38.809932
rust,845,0,0.03,ok,TN,pessoal,0.0,0.02,348.6468,607,148,2.5494000000000004e-05,jev-1.13.0,38.843417
rust,846,1,0.99,golpe,TP,premio,1.16,0.97,347.3768,639,147,2.6838000000000003e-05,jev-1.13.0,38.865976
rust,847,0,0.12,ok,TN,cobranca_legitima,0.02,0.01,373.5725,611,151,2.5662000000000003e-05,jev-1.13.0,38.939481
rust,848,1,0.98,golpe,TP,outro,1.37,0.99,343.89779999999996,649,147,2.7258000000000002e-05,jev-1.13.0,38.966611
rust,849,0,0.01,ok,TN,pessoal,0.01,0.0,474.6727,597,148,2.5074000000000004e-05,jev-1.13.0,39.169167
rust,850,0,0.03,ok,TN,pessoal,0.26,0.04,306.1979,614,148,2.5788000000000004e-05,jev-1.13.0,39.015205
rust,851,0,0.39,ok,TN,cobranca_legitima,0.98,0.91,325.6812,622,151,2.6124000000000003e-05,jev-1.13.0,39.067911
rust,852,0,0.01,ok,TN,pessoal,0.15,0.01,359.231,609,148,2.5578000000000005e-05,jev-1.13.0,39.169283
rust,853,0,0.26,ok,TN,cobranca_legitima,0.87,0.04,363.69350000000003,609,151,2.5578000000000005e-05,jev-1.13.0,39.207207
rust,854,0,0.19,ok,TN,cobranca_legitima,0.04,0.91,360.7995,628,151,2.6376000000000003e-05,jev-1.13.0,39.226216
rust,855,0,0.08,ok,TN,pessoal,0.0,0.01,451.32460000000003,602,148,2.5284000000000004e-05,jev-1.13.0,39.390582
rust,856,1,0.98,golpe,TP,outro,0.02,0.98,408.0768,651,147,2.7342000000000004e-05,jev-1.13.0,39.37476
rust,857,0,0.16,ok,TN,cobranca_legitima,0.04,0.85,326.513,631,151,2.6502000000000005e-05,jev-1.13.0,39.341862
rust,858,0,0.22,ok,TN,cobranca_legitima,0.01,0.02,360.0484,604,151,2.5368000000000002e-05,jev-1.13.0,39.427995
rust,859,0,0.43,revisar,TN,cobranca_legitima,0.99,0.91,404.3802,622,151,2.6124000000000003e-05,jev-1.13.0,39.573699
rust,860,0,0.17,ok,TN,cobranca_legitima,0.03,0.01,376.7908,609,151,2.5578000000000005e-05,jev-1.13.0,39.545954
rust,861,0,0.37,ok,TN,cobranca_legitima,0.99,0.85,334.08090000000004,619,151,2.5998000000000004e-05,jev-1.13.0,39.541298
rust,862,0,0.08,ok,TN,pessoal,0.0,0.01,333.8367,602,148,2.5284000000000004e-05,jev-1.13.0,39.559905
rust,863,0,0.03,ok,TN,pessoal,0.0,0.02,338.4182,606,148,2.5452000000000003e-05,jev-1.13.0,39.680584
rust,864,0,0.02,ok,TN,pessoal,0.51,0.01,350.225,603,148,2.5326000000000005e-05,jev-1.13.0,39.724603
rust,865,0,0.05,ok,TN,pessoal,0.0,0.03,322.852,607,148,2.5494000000000004e-05,jev-1.13.0,39.713403
rust,866,0,0.39,ok,TN,cobranca_legitima,1.01,0.88,366.78909999999996,621,151,2.6082000000000002e-05,jev-1.13.0,39.794595
rust,867,0,0.02,ok,TN,pessoal,0.54,0.01,442.0063,604,148,2.5368000000000002e-05,jev-1.13.0,39.983525
rust,868,0,0.37,ok,TN,pessoal,0.45,0.94,322.15709999999996,625,148,2.6250000000000004e-05,jev-1.13.0,39.868315
rust,869,0,0.11,ok,TN,cobranca_legitima,0.02,0.01,337.43649999999997,613,151,2.5746000000000004e-05,jev-1.13.0,39.897494
rust,870,0,0.19,ok,TN,outro,1.02,0.03,355.9305,601,147,2.5242000000000003e-05,jev-1.13.0,39.929649
rust,871,1,0.91,golpe,TP,boleto_falso,1.6,0.99,374.4559,650,149,2.7300000000000003e-05,jev-1.13.0,40.055477
rust,872,0,0.1,ok,TN,cobranca_legitima,0.03,0.01,409.7585,611,151,2.5662000000000003e-05,jev-1.13.0,40.123515
rust,873,0,0.02,ok,TN,pessoal,0.0,0.0,346.78720000000004,598,148,2.5116000000000005e-05,jev-1.13.0,40.071706
rust,874,1,0.96,golpe,TP,troca_numero,0.32,0.99,437.2654,650,150,2.7300000000000003e-05,jev-1.13.0,40.23216
rust,875,0,0.02,ok,TN,pessoal,0.51,0.01,400.7196,604,148,2.5368000000000002e-05,jev-1.13.0,40.298362
rust,876,0,0.42,revisar,TN,cobranca_legitima,1.0,0.9,411.5435,622,151,2.6124000000000003e-05,jev-1.13.0,40.341225
rust,877,0,0.31,ok,TN,cobranca_legitima,0.98,0.87,328.0669,618,151,2.5956000000000004e-05,jev-1.13.0,40.196332
rust,878,0,0.02,ok,TN,pessoal,0.0,0.0,471.082,600,148,2.5200000000000003e-05,jev-1.13.0,40.454638
rust,879,0,0.28,ok,TN,outro,0.98,0.02,439.9122,597,147,2.5074000000000004e-05,jev-1.13.0,40.495245
rust,880,0,0.19,ok,TN,outro,1.0,0.02,385.9545,603,147,2.5326000000000005e-05,jev-1.13.0,40.457784
rust,881,0,0.12,ok,TN,cobranca_legitima,0.04,0.01,380.439,611,151,2.5662000000000003e-05,jev-1.13.0,40.503825
rust,882,0,0.2,ok,TN,cobranca_legitima,0.03,0.9,333.1401,628,151,2.6376000000000003e-05,jev-1.13.0,40.529825
rust,883,0,0.01,ok,TN,pessoal,0.19,0.01,438.3147,609,148,2.5578000000000005e-05,jev-1.13.0,40.670128
rust,884,0,0.21,ok,TN,cobranca_legitima,0.04,0.86,371.8549,629,151,2.6418000000000004e-05,jev-1.13.0,40.670011
rust,885,0,0.01,ok,TN,pessoal,0.18,0.01,311.2206,609,148,2.5578000000000005e-05,jev-1.13.0,40.652498
rust,886,0,0.08,ok,TN,outro,0.15,0.01,349.66069999999996,610,147,2.5620000000000002e-05,jev-1.13.0,40.804377
rust,887,0,0.01,ok,TN,pessoal,0.03,0.01,283.3543,601,148,2.5242000000000003e-05,jev-1.13.0,40.778402
rust,888,0,0.19,ok,TN,outro,1.01,0.02,382.6659,603,147,2.5326000000000005e-05,jev-1.13.0,40.84076
rust,889,0,0.07,ok,TN,outro,0.91,0.01,377.678,604,147,2.5368000000000002e-05,jev-1.13.0,40.881651
rust,890,0,0.02,ok,TN,pessoal,0.29,0.04,335.4413,614,148,2.5788000000000004e-05,jev-1.13.0,40.865407
rust,891,0,0.14,ok,TN,cobranca_legitima,0.07,0.01,385.7287,608,151,2.5536000000000004e-05,jev-1.13.0,41.038815
rust,892,0,0.34,ok,TN,cobranca_legitima,0.98,0.86,354.4006,618,151,2.5956000000000004e-05,jev-1.13.0,41.025157
rust,893,0,0.01,ok,TN,pessoal,0.01,0.0,376.3343,597,148,2.5074000000000004e-05,jev-1.13.0,41.046969
rust,894,0,0.02,ok,TN,pessoal,0.31,0.04,348.9456,614,148,2.5788000000000004e-05,jev-1.13.0,41.127979
rust,895,0,0.02,ok,TN,pessoal,0.23,0.04,425.38419999999996,614,148,2.5788000000000004e-05,jev-1.13.0,41.230189
rust,896,1,0.96,golpe,TP,troca_numero,1.02,0.99,600.6728999999999,641,150,2.6922000000000004e-05,jev-1.13.0,41.441231
rust,897,0,0.13,ok,TN,outro,0.68,0.01,384.9996,609,147,2.5578000000000005e-05,jev-1.13.0,41.250938
rust,898,0,0.03,ok,TN,pessoal,0.25,0.04,413.5686,614,148,2.5788000000000004e-05,jev-1.13.0,41.295517
rust,899,0,0.36,ok,TN,pessoal,0.26,0.95,390.70939999999996,628,148,2.6376000000000003e-05,jev-1.13.0,41.415581
rust,900,0,0.05,ok,TN,pessoal,0.0,0.08,365.14279999999997,612,148,2.5704000000000003e-05,jev-1.13.0,41.40357
rust,901,0,0.24,ok,TN,cobranca_legitima,0.62,0.04,305.2935,607,151,2.5494000000000004e-05,jev-1.13.0,41.352233
rust,902,0,0.02,ok,TN,pessoal,0.49,0.01,360.6975,604,148,2.5368000000000002e-05,jev-1.13.0,41.590593
rust,903,0,0.08,ok,TN,pessoal,0.0,0.01,447.2914,600,148,2.5200000000000003e-05,jev-1.13.0,41.574915
rust,904,0,0.08,ok,TN,pessoal,0.0,0.01,438.19849999999997,602,148,2.5284000000000004e-05,jev-1.13.0,41.733592
rust,905,0,0.05,ok,TN,pessoal,0.0,0.1,317.1084,613,148,2.5746000000000004e-05,jev-1.13.0,41.56803
rust,906,1,0.99,golpe,TP,falsa_central,0.79,0.99,335.84819999999996,658,150,2.7636000000000004e-05,jev-1.13.0,41.688554
rust,907,0,0.14,ok,TN,cobranca_legitima,0.05,0.89,374.9933,630,151,2.6460000000000004e-05,jev-1.13.0,41.778729
rust,908,0,0.29,ok,TN,pessoal,0.4,0.95,335.7466,624,148,2.6208000000000004e-05,jev-1.13.0,41.751377
rust,909,0,0.01,ok,TN,pessoal,0.03,0.01,289.3757,601,148,2.5242000000000003e-05,jev-1.13.0,41.730719
rust,910,0,0.08,ok,TN,outro,0.13,0.01,309.8985,610,147,2.5620000000000002e-05,jev-1.13.0,41.877768
rust,911,1,0.98,golpe,TP,falsa_central,1.97,0.92,395.2193,670,150,2.8140000000000005e-05,jev-1.13.0,41.97047
rust,912,0,0.01,ok,TN,pessoal,0.03,0.01,349.7941,601,148,2.5242000000000003e-05,jev-1.13.0,41.94102
rust,913,1,0.98,golpe,TP,falsa_central,2.0,0.99,349.1754,657,150,2.7594000000000004e-05,jev-1.13.0,42.037622
rust,914,0,0.1,ok,TN,cobranca_legitima,0.02,0.01,340.3184,613,151,2.5746000000000004e-05,jev-1.13.0,42.21819
rust,915,1,0.81,golpe,TP,pix_errado,1.26,0.95,364.85360000000003,652,148,2.7384000000000004e-05,jev-1.13.0,42.098839
rust,916,0,0.01,ok,TN,pessoal,0.16,0.01,410.9185,609,148,2.5578000000000005e-05,jev-1.13.0,42.141584
rust,917,0,0.14,ok,TN,outro,0.73,0.01,336.3461,610,147,2.5620000000000002e-05,jev-1.13.0,42.115225
rust,918,0,0.24,ok,TN,cobranca_legitima,0.61,0.04,384.1499,607,151,2.5494000000000004e-05,jev-1.13.0,42.135728
rust,919,1,0.98,golpe,TP,boleto_falso,2.0,0.98,423.1974,655,149,2.7510000000000003e-05,jev-1.13.0,42.364239
rust,920,0,0.05,ok,TN,pessoal,0.0,0.03,335.03749999999997,607,148,2.5494000000000004e-05,jev-1.13.0,42.305443
rust,921,0,0.02,ok,TN,pessoal,0.25,0.04,343.4228,613,148,2.5746000000000004e-05,jev-1.13.0,42.380806
rust,922,0,0.02,ok,TN,pessoal,0.49,0.01,338.1829,604,148,2.5368000000000002e-05,jev-1.13.0,42.453555
rust,923,0,0.02,ok,TN,pessoal,0.01,0.0,427.61719999999997,600,148,2.5200000000000003e-05,jev-1.13.0,42.526244
rust,924,0,0.12,ok,TN,outro,0.71,0.01,372.3364,609,147,2.5578000000000005e-05,jev-1.13.0,42.514357
rust,925,0,0.01,ok,TN,pessoal,0.03,0.01,306.92609999999996,601,148,2.5242000000000003e-05,jev-1.13.0,42.442966
rust,926,0,0.01,ok,TN,pessoal,0.18,0.01,382.59,609,148,2.5578000000000005e-05,jev-1.13.0,42.601124
rust,927,0,0.04,ok,TN,pessoal,0.0,0.02,448.36179999999996,607,148,2.5494000000000004e-05,jev-1.13.0,42.753498
rust,928,0,0.02,ok,TN,pessoal,0.0,0.01,304.8782,600,148,2.5200000000000003e-05,jev-1.13.0,42.668911
rust,929,0,0.02,ok,TN,pessoal,0.0,0.0,372.3826,599,148,2.5158000000000002e-05,jev-1.13.0,42.753179
rust,930,0,0.24,ok,TN,pessoal,0.27,0.95,394.8725,623,148,2.6166000000000003e-05,jev-1.13.0,42.837741
rust,931,0,0.31,ok,TN,pessoal,0.36,0.95,402.1655,624,148,2.6208000000000004e-05,jev-1.13.0,42.85551
rust,932,0,0.02,ok,TN,pessoal,0.48,0.01,381.4335,603,148,2.5326000000000005e-05,jev-1.13.0,42.895608
rust,933,0,0.31,ok,TN,cobranca_legitima,0.99,0.84,373.6657,618,151,2.5956000000000004e-05,jev-1.13.0,42.899895
rust,934,0,0.26,ok,TN,pessoal,0.24,0.93,386.69579999999996,626,148,2.6292000000000005e-05,jev-1.13.0,43.055809
rust,935,0,0.18,ok,TN,outro,1.02,0.03,381.538,603,147,2.5326000000000005e-05,jev-1.13.0,43.13499
rust,936,0,0.04,ok,TN,outro,0.11,0.01,352.0086,612,147,2.5704000000000003e-05,jev-1.13.0,42.952932
rust,937,0,0.27,ok,TN,cobranca_legitima,0.65,0.03,358.70730000000003,605,151,2.5410000000000002e-05,jev-1.13.0,43.196405
rust,938,0,0.37,ok,TN,pessoal,0.32,0.95,363.10940000000005,628,148,2.6376000000000003e-05,jev-1.13.0,43.117233
rust,939,0,0.18,ok,TN,outro,0.99,0.02,334.0645,603,147,2.5326000000000005e-05,jev-1.13.0,43.189855
rust,940,0,0.04,ok,TN,outro,0.13,0.01,366.07489999999996,612,147,2.5704000000000003e-05,jev-1.13.0,43.266141
rust,941,0,0.35,ok,TN,cobranca_legitima,0.99,0.85,424.3605,621,151,2.6082000000000002e-05,jev-1.13.0,43.320136
rust,942,0,0.12,ok,TN,outro,0.74,0.01,355.3002,609,147,2.5578000000000005e-05,jev-1.13.0,43.472298
rust,943,0,0.14,ok,TN,outro,0.74,0.01,342.3201,610,147,2.5620000000000002e-05,jev-1.13.0,43.295629
rust,944,0,0.15,ok,TN,cobranca_legitima,0.1,0.01,453.8727,609,151,2.5578000000000005e-05,jev-1.13.0,43.588963
rust,945,0,0.22,ok,TN,cobranca_legitima,0.75,0.04,613.081,607,151,2.5494000000000004e-05,jev-1.13.0,43.803028
rust,946,0,0.02,ok,TN,pessoal,0.0,0.0,389.2007,600,148,2.5200000000000003e-05,jev-1.13.0,43.444903
rust,947,0,0.19,ok,TN,cobranca_legitima,0.04,0.92,427.4581,627,151,2.6334000000000002e-05,jev-1.13.0,43.693649
